age,gender,income_annual,occupation,education,category,state,is_farmer,has_disability,land_holding_acres,has_bpl_card,family_size,PM_KISAN,PMAY,Ayushman_Bharat,PM_Scholarship,Kisan_Credit_Card,PMEGP,Disability_Pension,Minority_Scholarship
74,Female,141889,Unemployed,Secondary,General,Punjab,0,0,0.39,0,4,0,0,0,0,0,0,0,0
60,Male,292063,Salaried,Graduate,SC,Haryana,0,0,0.48,0,2,0,0,0,0,0,0,0,0
54,Male,341467,Business,Graduate,SC,Rajasthan,0,0,0.23,1,1,0,0,1,0,0,0,0,0
64,Female,992824,Student,Secondary,SC,Rajasthan,0,1,0.8,1,5,0,0,0,0,0,0,1,1
54,Male,382053,Farmer,Graduate,General,Karnataka,1,0,9.92,0,9,0,0,0,1,1,0,0,0
29,Female,76105,Unemployed,Secondary,OBC,Punjab,0,0,0.43,1,9,1,1,0,0,0,1,0,0
54,Female,453380,Farmer,Secondary,General,Rajasthan,1,0,8.77,1,1,0,0,1,0,1,0,0,0
66,Male,162957,Unemployed,Secondary,General,Bihar,0,0,0.88,0,1,0,0,0,0,0,1,0,0
66,Female,31049,Student,Graduate,OBC,Andhra Pradesh,1,0,8.49,0,8,0,0,0,1,1,0,0,1
73,Male,607569,Farmer,Graduate,SC,Haryana,1,0,3.13,0,7,0,0,0,0,1,0,0,1
61,Male,335415,Salaried,Primary,General,Bihar,1,0,9.62,0,7,0,0,0,0,1,0,0,0
73,Female,96697,Unemployed,Primary,General,Madhya Pradesh,0,0,0.53,1,9,0,1,1,0,0,0,0,0
45,Female,489567,Unemployed,Postgraduate,ST,Gujarat,0,0,0.34,0,5,0,0,0,0,0,1,0,0
64,Male,66534,Farmer,Secondary,OBC,West Bengal,1,0,3.17,1,8,1,1,1,0,0,0,0,0
32,Female,123034,Farmer,Primary,ST,Madhya Pradesh,1,0,2.73,0,7,1,0,0,0,1,0,0,0
23,Female,88097,Salaried,Secondary,ST,West Bengal,0,0,0.69,1,2,0,1,1,0,0,0,0,0
61,Female,739173,Salaried,Postgraduate,OBC,Rajasthan,0,0,0.08,0,2,0,0,0,1,0,0,0,0
76,Female,317181,Salaried,Graduate,General,Madhya Pradesh,0,0,0.71,0,4,0,0,0,0,0,0,0,0
78,Male,459223,Farmer,Graduate,SC,Gujarat,1,0,8.43,1,1,0,0,1,0,1,0,0,0
37,Male,502694,Unemployed,Primary,General,Tamil Nadu,0,0,0.76,0,5,0,0,0,0,0,1,0,0
67,Female,581566,Salaried,Graduate,General,Gujarat,0,0,0.19,0,5,1,0,0,0,0,0,0,0
31,Male,693632,Business,Secondary,SC,Andhra Pradesh,1,0,7.7,0,1,0,0,0,0,1,1,0,0
19,Female,540708,Student,Graduate,OBC,Punjab,0,0,0.49,0,5,0,0,0,0,1,0,0,1
26,Male,391317,Student,Primary,General,Maharashtra,0,0,0.96,0,4,0,0,0,0,0,0,0,0
54,Male,854726,Unemployed,Illiterate,OBC,Haryana,0,0,0.82,0,5,0,0,0,0,0,0,0,0
37,Male,627565,Salaried,Secondary,SC,Punjab,1,0,9.96,0,4,1,0,0,0,1,0,0,0
43,Other,34694,Business,Primary,General,West Bengal,0,0,0.14,1,9,0,1,1,0,0,0,0,0
46,Male,612438,Unemployed,Graduate,General,Punjab,0,0,0.71,0,9,0,0,0,0,0,0,0,0
18,Female,621758,Salaried,Postgraduate,General,Punjab,0,0,0.81,1,3,0,0,0,0,0,0,0,0
72,Male,575844,Student,Secondary,OBC,Bihar,0,0,0.94,0,3,0,0,0,0,0,0,0,1
52,Male,225543,Farmer,Graduate,SC,Gujarat,1,0,1.54,0,3,0,0,0,0,1,0,0,0
23,Male,997359,Farmer,Secondary,SC,Uttar Pradesh,1,0,9.56,0,7,0,0,0,0,1,0,0,0
54,Female,603374,Farmer,Graduate,OBC,Haryana,1,0,3.3,0,1,0,0,0,0,1,0,0,1
70,Male,704267,Farmer,Graduate,General,West Bengal,1,0,3.31,1,4,0,0,0,0,1,0,0,0
76,Male,802687,Farmer,Graduate,General,Maharashtra,1,0,0.94,0,9,0,0,0,0,1,0,0,0
22,Male,209559,Farmer,Secondary,General,Uttar Pradesh,1,0,2.84,0,8,0,0,0,1,1,0,0,0
50,Male,976662,Student,Secondary,General,Tamil Nadu,1,0,4.48,0,3,0,0,0,0,1,0,0,0
66,Female,967797,Student,Graduate,General,Tamil Nadu,0,0,0.88,1,8,0,0,0,0,0,0,0,0
68,Female,993265,Farmer,Primary,OBC,West Bengal,1,0,3.09,0,6,0,0,0,0,1,0,0,0
31,Male,653756,Farmer,Graduate,General,Uttar Pradesh,1,0,0.89,0,3,0,0,0,0,1,0,1,1
29,Female,849819,Salaried,Postgraduate,SC,Madhya Pradesh,0,0,0.73,0,9,0,0,0,0,0,0,1,0
59,Female,988254,Student,Secondary,SC,Rajasthan,1,0,7.89,0,7,0,0,0,0,1,0,0,1
37,Male,622890,Student,Graduate,OBC,Uttar Pradesh,0,1,0.06,0,8,0,0,0,0,0,0,1,1
70,Female,968760,Salaried,Graduate,General,Uttar Pradesh,0,0,0.73,0,2,1,0,0,0,0,0,0,0
67,Female,523857,Business,Secondary,SC,Andhra Pradesh,0,0,0.41,0,3,0,0,0,0,0,0,0,0
41,Male,546304,Student,Secondary,ST,Karnataka,0,0,0.94,0,7,0,0,0,0,0,0,0,1
76,Male,953098,Salaried,Graduate,General,Madhya Pradesh,1,0,3.37,0,2,1,0,0,0,1,0,0,0
60,Female,556748,Unemployed,Secondary,SC,Karnataka,0,0,0.45,0,6,0,0,0,0,0,0,0,0
79,Female,102356,Business,Illiterate,SC,Uttar Pradesh,0,0,0.97,0,7,0,0,0,0,0,0,0,0
51,Male,871130,Student,Graduate,OBC,Uttar Pradesh,0,0,0.31,1,6,0,0,0,0,0,0,1,1
42,Male,289925,Salaried,Secondary,OBC,Punjab,0,0,0.68,0,5,0,0,0,0,0,0,0,0
67,Male,918178,Farmer,Graduate,OBC,Punjab,1,0,2.2,0,9,0,0,0,0,1,0,0,0
46,Female,570479,Salaried,Illiterate,OBC,Bihar,0,0,0.14,0,3,0,0,0,0,1,0,0,0
74,Female,638919,Unemployed,Illiterate,OBC,Punjab,0,0,0.86,0,5,0,0,0,0,0,0,0,0
56,Other,275702,Student,Postgraduate,ST,Andhra Pradesh,0,0,0.89,0,5,0,1,0,0,0,0,0,1
48,Male,826961,Unemployed,Illiterate,SC,Karnataka,1,0,9.32,0,8,0,0,0,0,1,0,0,0
73,Female,62175,Student,Graduate,General,Karnataka,1,0,0.61,1,8,1,1,1,1,1,0,1,0
64,Female,309819,Unemployed,Graduate,OBC,Bihar,0,0,0.45,0,1,0,0,0,0,0,0,0,0
60,Male,466374,Salaried,Graduate,OBC,Maharashtra,0,0,0.87,0,6,0,0,0,0,0,0,0,0
67,Male,863230,Farmer,Illiterate,General,West Bengal,1,0,1.97,0,6,0,1,0,0,1,0,0,0
40,Female,887342,Salaried,Secondary,OBC,Rajasthan,0,0,0.29,0,2,0,0,0,0,0,0,0,0
61,Female,422544,Farmer,Graduate,ST,Bihar,1,0,6.49,0,5,0,0,0,0,1,0,0,0
55,Male,711336,Farmer,Secondary,OBC,Madhya Pradesh,1,1,0.59,0,6,0,0,1,0,1,0,1,0
37,Female,748476,Business,Secondary,General,Haryana,1,0,8.12,0,3,0,0,0,0,1,1,0,0
40,Male,370822,Farmer,Secondary,General,Gujarat,1,0,1.14,0,1,0,0,0,0,0,0,0,0
79,Female,92821,Salaried,Illiterate,OBC,Maharashtra,0,0,0.65,1,9,0,1,1,0,0,0,0,0
62,Female,540559,Farmer,Graduate,OBC,Haryana,1,0,7.53,0,2,0,0,0,0,1,0,0,0
69,Female,42204,Farmer,Graduate,OBC,Haryana,1,0,2.8,1,4,1,1,1,0,1,0,0,0
33,Other,823826,Unemployed,Postgraduate,OBC,Tamil Nadu,0,0,0.73,0,9,0,0,0,0,0,1,0,0
67,Female,276464,Student,Secondary,General,Gujarat,1,0,2.17,0,9,0,0,0,1,1,0,0,0
59,Male,881246,Salaried,Graduate,General,Bihar,0,0,0.5,0,8,0,0,0,0,0,0,0,0
77,Female,63593,Salaried,Primary,OBC,Maharashtra,0,0,0.76,1,4,0,1,1,0,0,0,0,0
72,Male,989468,Salaried,Secondary,General,Tamil Nadu,1,0,2.38,0,1,0,0,0,0,1,0,0,0
25,Male,238260,Business,Secondary,SC,Uttar Pradesh,0,0,0.46,0,7,1,0,0,0,0,1,0,0
67,Male,145064,Salaried,Postgraduate,General,Andhra Pradesh,0,0,0.12,1,2,0,1,1,0,0,0,0,1
38,Male,522492,Student,Graduate,OBC,Gujarat,0,0,0.31,0,8,0,0,0,0,1,0,0,0
18,Female,83365,Business,Postgraduate,OBC,Gujarat,0,0,0.22,1,2,0,1,1,0,0,1,0,0
72,Male,794932,Farmer,Graduate,OBC,Haryana,1,0,8.72,0,3,0,0,0,0,1,0,0,0
25,Female,947947,Student,Graduate,SC,Bihar,1,0,4.74,0,6,0,0,0,0,0,0,0,1
46,Female,250511,Unemployed,Illiterate,OBC,Punjab,0,0,0.38,0,4,0,0,0,0,1,1,0,0
49,Male,522274,Salaried,Graduate,SC,Gujarat,0,0,0.28,0,2,0,0,0,0,0,0,0,0
55,Female,451396,Business,Secondary,OBC,Uttar Pradesh,0,0,0.75,0,1,0,0,0,0,0,0,0,0
22,Male,996295,Salaried,Primary,OBC,Karnataka,0,0,0.7,1,3,0,0,1,0,0,0,0,1
64,Male,509871,Business,Illiterate,SC,Maharashtra,0,0,0.09,0,4,0,0,0,0,0,0,0,0
39,Female,236971,Unemployed,Secondary,OBC,Gujarat,1,0,3.4,0,9,0,0,0,0,1,1,0,0
64,Male,991169,Farmer,Primary,OBC,Maharashtra,1,0,6.17,1,9,0,0,0,0,1,0,0,0
51,Male,133700,Farmer,Secondary,SC,Tamil Nadu,1,0,4.14,0,5,1,0,0,0,1,0,0,0
18,Female,389221,Student,Secondary,ST,Tamil Nadu,0,0,0.48,0,5,0,0,0,0,0,0,0,1
72,Female,426681,Salaried,Postgraduate,OBC,Gujarat,0,0,0.18,0,7,0,0,0,0,0,0,0,0
72,Male,98247,Farmer,Graduate,OBC,Gujarat,1,0,1.02,1,8,1,1,1,0,1,0,0,0
43,Female,212631,Farmer,Secondary,General,Tamil Nadu,1,1,6.14,0,3,0,0,0,0,1,0,1,0
60,Female,186270,Farmer,Primary,OBC,Madhya Pradesh,1,0,3.15,0,5,1,0,0,0,1,0,0,0
27,Female,871172,Unemployed,Primary,OBC,Tamil Nadu,0,0,0.51,0,7,0,0,0,0,0,1,0,0
47,Male,183560,Salaried,Primary,SC,Madhya Pradesh,1,0,9.44,0,2,0,0,0,0,1,0,0,0
67,Female,723875,Student,Illiterate,OBC,Rajasthan,0,1,0.38,1,9,0,0,0,0,0,0,1,1
35,Female,539627,Farmer,Postgraduate,SC,Uttar Pradesh,1,0,6.9,0,3,0,0,0,0,1,0,0,0
34,Female,320042,Student,Secondary,General,Uttar Pradesh,0,0,0.74,0,7,0,0,0,0,0,0,0,0
43,Female,425135,Farmer,Illiterate,OBC,Maharashtra,1,0,2.06,0,9,0,1,0,0,1,0,0,0
25,Male,211142,Farmer,Primary,ST,Andhra Pradesh,1,0,2.54,0,9,0,0,0,0,1,0,0,0
64,Male,616901,Business,Secondary,General,Bihar,0,0,0.21,0,3,0,0,0,0,0,1,0,0
57,Male,126707,Unemployed,Secondary,General,Maharashtra,0,1,0.15,0,2,0,0,0,0,0,0,0,0
66,Male,403921,Farmer,Illiterate,OBC,Gujarat,1,0,5.45,1,5,0,0,1,0,1,0,0,0
29,Female,77003,Farmer,Postgraduate,SC,Punjab,1,0,5.77,0,5,0,0,0,0,1,0,0,0
44,Male,602766,Farmer,Primary,OBC,West Bengal,1,0,9.52,0,8,0,0,0,0,1,0,0,0
25,Female,437650,Student,Illiterate,OBC,Tamil Nadu,0,0,0.96,0,6,0,0,0,0,0,0,0,1
42,Female,993750,Farmer,Illiterate,OBC,West Bengal,1,0,7.72,0,7,0,0,0,0,1,0,0,0
63,Male,459865,Farmer,Secondary,General,Rajasthan,1,0,2.71,0,8,0,0,0,0,1,0,0,0
21,Male,613318,Farmer,Illiterate,SC,Rajasthan,1,0,4.05,1,9,0,0,0,0,1,0,0,0
50,Female,738421,Salaried,Illiterate,General,Karnataka,0,0,0.84,0,4,0,0,0,0,0,1,0,0
18,Female,425215,Salaried,Primary,OBC,Rajasthan,0,0,0.62,0,5,0,0,0,0,0,0,0,0
36,Male,175921,Salaried,Secondary,OBC,Maharashtra,0,0,0.27,0,4,0,0,0,0,0,0,1,0
48,Male,499655,Student,Illiterate,SC,Tamil Nadu,0,0,0.91,0,9,0,0,0,0,0,0,0,1
33,Female,800448,Business,Primary,SC,Bihar,0,0,0.18,0,2,0,0,0,0,0,1,0,0
31,Female,536220,Unemployed,Secondary,SC,Maharashtra,0,0,0.04,0,8,0,0,0,0,0,1,0,0
70,Male,869232,Farmer,Primary,OBC,Tamil Nadu,1,0,1.49,0,7,0,0,1,0,1,0,0,0
65,Female,821877,Farmer,Secondary,General,Punjab,1,0,7.74,1,7,0,0,0,0,1,0,0,0
22,Male,703400,Student,Illiterate,General,Punjab,0,0,0.25,0,8,0,0,0,0,0,0,0,0
58,Male,538524,Farmer,Illiterate,SC,Andhra Pradesh,1,0,8.44,0,1,0,0,0,0,1,0,0,0
43,Male,816678,Student,Secondary,SC,Andhra Pradesh,0,0,0.77,0,1,0,0,0,0,0,0,0,1
79,Male,61153,Salaried,Primary,ST,Madhya Pradesh,0,0,0.84,1,7,0,1,1,1,0,0,0,0
45,Male,821644,Student,Illiterate,General,Haryana,0,0,0.28,0,2,0,0,0,0,0,0,0,0
19,Male,164411,Farmer,Secondary,OBC,Tamil Nadu,1,0,6.72,0,4,0,0,0,0,1,0,0,0
67,Male,610526,Student,Postgraduate,OBC,Bihar,0,0,0.51,1,6,0,0,0,0,0,0,0,1
23,Male,442610,Unemployed,Graduate,SC,Gujarat,0,0,0.86,0,5,0,0,0,0,0,1,0,0
26,Male,346015,Farmer,Graduate,OBC,Punjab,1,0,9.7,0,5,0,0,0,0,1,0,1,0
50,Female,917104,Salaried,Graduate,SC,Haryana,1,0,9.1,1,6,0,0,0,0,1,0,0,0
58,Male,500938,Farmer,Postgraduate,OBC,Punjab,1,0,3.92,0,7,0,0,0,0,1,0,0,0
42,Male,326751,Farmer,Graduate,General,Haryana,1,0,4.0,1,2,0,0,1,0,1,0,0,0
65,Female,82055,Salaried,Secondary,General,West Bengal,0,0,0.9,1,4,0,1,1,0,0,0,0,0
30,Other,134509,Farmer,Primary,General,Madhya Pradesh,1,0,7.43,0,7,0,0,0,0,1,0,0,0
26,Male,165467,Farmer,Primary,OBC,Haryana,1,0,7.19,0,5,0,0,0,0,1,1,0,0
70,Female,681666,Farmer,Secondary,General,Karnataka,1,0,3.16,1,9,0,0,0,0,1,1,0,0
30,Female,438506,Salaried,Postgraduate,OBC,Andhra Pradesh,1,0,8.42,0,6,0,0,0,0,1,0,0,0
48,Female,117687,Salaried,Secondary,OBC,Gujarat,0,0,0.94,1,4,0,1,1,0,0,0,0,0
58,Male,357222,Farmer,Graduate,SC,Haryana,1,0,4.75,0,4,0,0,0,0,1,0,0,0
28,Female,426907,Salaried,Secondary,SC,Gujarat,0,0,0.69,0,3,0,0,0,0,0,0,0,0
21,Male,430686,Farmer,Secondary,General,West Bengal,1,0,4.24,0,6,0,0,0,0,1,0,0,0
51,Female,951345,Salaried,Secondary,General,Karnataka,1,0,6.71,0,8,0,0,0,0,1,0,0,0
78,Female,132652,Student,Secondary,General,Haryana,0,0,0.56,0,1,0,0,0,1,0,0,0,0
55,Male,355341,Salaried,Primary,ST,Uttar Pradesh,0,0,0.27,0,2,0,0,0,0,0,0,0,0
63,Female,610061,Unemployed,Graduate,OBC,West Bengal,0,0,0.83,0,4,0,0,0,0,0,0,0,0
21,Male,965280,Unemployed,Graduate,General,Tamil Nadu,0,0,0.6,0,7,0,0,0,0,0,1,0,0
55,Female,549846,Farmer,Graduate,SC,Maharashtra,1,0,5.79,0,2,0,0,0,0,1,0,0,0
36,Male,232668,Business,Primary,OBC,Haryana,0,0,0.9,0,8,0,0,0,0,0,1,0,0
23,Male,935375,Farmer,Graduate,SC,Maharashtra,1,0,8.55,0,3,0,1,0,0,1,0,0,0
51,Male,581872,Unemployed,Primary,General,West Bengal,0,0,0.5,0,2,0,0,0,0,0,0,0,0
35,Female,799189,Farmer,Primary,OBC,Madhya Pradesh,1,0,8.9,0,7,0,0,0,0,1,0,0,0
30,Male,427516,Student,Graduate,OBC,Maharashtra,0,0,0.91,0,9,0,0,1,0,0,0,0,1
58,Male,819770,Farmer,Primary,SC,Maharashtra,1,1,7.1,0,4,0,0,0,0,1,0,1,0
40,Male,92601,Farmer,Illiterate,SC,Uttar Pradesh,1,0,1.32,1,2,1,1,1,0,1,0,0,0
36,Female,166559,Salaried,Primary,OBC,Punjab,0,1,0.44,1,9,0,0,1,0,0,0,1,0
62,Female,66282,Unemployed,Graduate,General,Andhra Pradesh,1,0,7.73,1,5,0,1,1,0,1,0,0,0
28,Male,256137,Salaried,Primary,OBC,Tamil Nadu,0,0,0.27,0,7,0,0,0,1,0,0,0,0
18,Male,407591,Salaried,Secondary,ST,Haryana,0,0,0.57,0,5,0,0,0,0,0,0,0,0
41,Male,650086,Salaried,Secondary,OBC,Haryana,0,0,0.13,0,5,0,0,0,0,0,0,0,0
79,Male,685251,Farmer,Graduate,SC,Bihar,1,0,9.06,0,6,0,0,0,0,1,0,0,0
71,Male,925043,Farmer,Graduate,OBC,Tamil Nadu,1,0,5.4,0,5,0,0,0,0,1,0,1,0
24,Female,189876,Farmer,Secondary,OBC,Gujarat,1,0,5.86,0,8,0,0,0,0,1,0,0,0
42,Male,695275,Student,Primary,OBC,Andhra Pradesh,1,0,1.3,1,4,0,0,0,0,1,0,0,1
38,Male,303302,Farmer,Primary,SC,Gujarat,1,0,3.97,0,3,0,1,0,0,1,1,0,0
32,Male,235229,Farmer,Secondary,SC,West Bengal,1,0,1.98,0,3,0,0,0,0,1,0,0,0
18,Female,40547,Farmer,Graduate,OBC,Andhra Pradesh,1,0,5.5,1,2,0,1,1,0,1,0,0,0
29,Female,380857,Farmer,Illiterate,OBC,Punjab,1,0,5.73,0,8,0,0,0,0,1,0,0,0
75,Female,294603,Business,Primary,OBC,Karnataka,0,0,0.23,0,7,0,0,0,0,0,0,0,0
24,Male,976272,Farmer,Graduate,General,Punjab,1,0,8.84,0,6,0,0,0,0,0,0,0,0
32,Male,93146,Student,Secondary,ST,Bihar,0,0,0.87,1,2,0,1,1,1,0,0,0,0
38,Male,395721,Salaried,Graduate,OBC,Karnataka,0,0,0.72,0,2,0,0,0,0,0,0,0,1
36,Male,998374,Student,Graduate,SC,Gujarat,0,0,0.71,0,1,0,0,0,0,0,0,1,1
77,Female,662049,Farmer,Graduate,SC,Gujarat,1,0,8.55,0,2,0,0,0,1,1,0,0,0
46,Female,395871,Farmer,Secondary,SC,Punjab,1,1,1.89,0,9,0,0,0,0,1,0,1,0
42,Female,342604,Farmer,Secondary,ST,Bihar,1,0,6.46,0,1,0,0,0,0,1,0,0,0
50,Female,112970,Student,Postgraduate,OBC,Gujarat,1,0,0.62,1,4,1,1,1,1,1,0,0,1
66,Male,746177,Farmer,Secondary,SC,Punjab,1,0,2.83,0,2,0,0,1,0,1,0,0,0
49,Female,199319,Salaried,Primary,General,Karnataka,0,0,0.12,0,5,0,0,0,0,0,0,0,0
66,Male,569707,Salaried,Primary,OBC,West Bengal,1,0,4.84,0,8,0,0,0,0,0,0,0,0
52,Male,589865,Student,Secondary,SC,Andhra Pradesh,0,0,0.02,0,1,0,0,0,0,0,0,0,1
61,Female,32921,Student,Postgraduate,General,Andhra Pradesh,0,0,0.46,1,9,0,1,1,1,1,0,0,1
55,Male,952180,Student,Primary,SC,West Bengal,0,0,0.73,0,7,0,0,0,1,0,1,0,1
43,Male,509177,Business,Illiterate,SC,Bihar,1,0,3.17,0,5,0,0,0,0,1,1,1,0
28,Male,472900,Farmer,Graduate,SC,Andhra Pradesh,1,1,7.0,0,5,0,0,0,0,1,0,1,0
52,Female,174535,Salaried,Postgraduate,OBC,Bihar,0,0,0.28,0,9,0,0,0,0,0,0,0,0
25,Female,551317,Salaried,Primary,OBC,Madhya Pradesh,0,0,0.49,0,9,1,0,0,0,0,1,0,0
63,Male,710834,Student,Primary,OBC,Haryana,0,0,0.17,0,2,0,0,0,0,0,0,0,1
31,Female,857367,Farmer,Secondary,SC,Madhya Pradesh,1,0,6.39,0,8,0,0,0,1,1,0,0,0
27,Male,679822,Student,Primary,OBC,Tamil Nadu,0,1,0.45,0,5,0,0,0,0,0,0,1,1
19,Male,490221,Farmer,Graduate,OBC,Tamil Nadu,1,0,7.6,0,2,0,0,0,0,1,0,0,0
63,Female,811160,Farmer,Illiterate,OBC,Andhra Pradesh,1,1,5.46,0,9,0,0,0,1,1,0,1,0
26,Female,102828,Farmer,Illiterate,General,Madhya Pradesh,1,0,2.45,1,4,1,1,1,0,1,1,0,0
20,Other,677937,Farmer,Primary,General,Haryana,1,0,5.81,0,5,0,0,0,0,1,0,0,0
38,Male,381206,Student,Primary,General,Madhya Pradesh,0,0,0.22,0,7,0,0,0,0,0,0,0,0
43,Female,85152,Business,Illiterate,OBC,Gujarat,0,0,0.75,0,2,0,0,0,0,1,1,0,0
25,Female,250073,Farmer,Illiterate,SC,Karnataka,1,0,7.55,0,5,0,1,0,0,1,0,0,0
65,Female,388635,Unemployed,Graduate,General,Gujarat,0,1,0.45,0,8,0,0,0,0,0,0,1,0
19,Male,253393,Unemployed,Primary,General,Punjab,0,0,0.94,0,1,0,0,0,0,0,1,0,0
23,Female,116569,Unemployed,Postgraduate,OBC,Haryana,0,0,0.7,1,8,0,1,1,0,0,1,0,0
45,Female,888899,Business,Primary,SC,Gujarat,0,0,0.68,0,2,0,0,1,0,0,1,0,0
70,Male,711132,Student,Secondary,General,Tamil Nadu,1,0,2.17,0,4,0,0,0,0,1,0,0,0
46,Male,439579,Farmer,Primary,General,Maharashtra,1,0,1.09,0,3,0,0,0,1,1,0,0,0
43,Male,713850,Salaried,Primary,General,Rajasthan,0,0,0.79,0,2,0,0,0,0,0,0,0,1
42,Female,482220,Salaried,Secondary,OBC,Andhra Pradesh,0,0,0.3,0,2,1,0,0,0,0,0,0,0
29,Female,152537,Business,Secondary,General,Andhra Pradesh,0,0,0.29,0,6,0,0,0,0,0,1,0,0
22,Female,83806,Unemployed,Graduate,OBC,Haryana,0,0,0.05,1,3,0,1,1,0,0,1,0,0
51,Female,947764,Student,Graduate,SC,Uttar Pradesh,0,0,0.05,0,4,0,0,1,0,0,0,0,1
65,Female,630280,Farmer,Secondary,OBC,Tamil Nadu,1,0,2.98,0,4,0,0,1,0,1,0,0,0
54,Male,314464,Farmer,Secondary,General,Bihar,1,0,3.58,0,2,0,0,0,0,0,0,0,0
32,Male,371115,Farmer,Graduate,OBC,Andhra Pradesh,1,0,5.44,1,4,0,1,1,0,1,0,0,0
61,Male,813140,Student,Secondary,OBC,Punjab,0,0,0.84,0,2,0,0,0,0,0,0,0,1
53,Male,203217,Salaried,Postgraduate,ST,Uttar Pradesh,0,0,0.35,0,4,0,0,0,0,0,0,0,0
32,Male,224760,Business,Graduate,General,Karnataka,0,0,0.38,1,8,0,1,1,0,0,1,0,0
60,Female,340725,Student,Illiterate,SC,Rajasthan,0,0,0.33,0,9,0,0,0,0,0,0,0,1
65,Male,910077,Business,Primary,SC,Punjab,0,0,0.09,0,4,0,0,0,0,0,0,0,0
40,Male,575042,Salaried,Secondary,General,Uttar Pradesh,0,0,0.03,0,4,0,1,0,1,0,0,0,0
23,Male,99837,Business,Graduate,ST,Rajasthan,0,0,0.45,1,7,0,1,1,0,0,1,0,0
63,Male,692567,Farmer,Secondary,OBC,West Bengal,1,0,2.91,0,1,0,0,0,0,1,0,0,0
67,Female,975424,Business,Graduate,OBC,West Bengal,0,0,0.92,0,7,0,0,0,1,0,0,0,0
61,Female,248811,Salaried,Primary,General,Maharashtra,0,0,0.81,0,9,0,0,0,0,0,0,0,0
76,Female,940178,Farmer,Primary,General,Haryana,1,0,5.81,0,4,0,0,1,0,1,0,0,0
60,Male,669068,Farmer,Illiterate,OBC,Haryana,1,0,0.94,0,2,0,0,0,0,1,0,0,0
62,Female,641369,Unemployed,Secondary,OBC,Maharashtra,1,0,8.96,0,4,0,0,0,0,1,0,0,0
38,Female,840448,Farmer,Secondary,OBC,Bihar,1,0,3.82,0,2,0,0,0,0,0,0,0,0
40,Female,352666,Student,Primary,OBC,Uttar Pradesh,1,0,3.75,1,7,0,0,1,0,1,0,0,1
60,Male,547447,Farmer,Secondary,OBC,Bihar,1,0,6.61,0,6,0,0,1,0,1,0,0,0
72,Female,937328,Salaried,Illiterate,OBC,Rajasthan,0,0,0.02,0,2,0,0,0,1,0,0,1,0
33,Female,142099,Business,Illiterate,General,West Bengal,0,0,0.25,0,6,0,0,0,0,0,1,0,0
64,Female,705462,Student,Graduate,OBC,Uttar Pradesh,0,0,0.27,0,9,0,0,0,0,0,0,0,1
70,Female,920861,Student,Primary,OBC,West Bengal,0,1,0.1,0,8,0,0,0,0,0,0,1,1
77,Male,818356,Unemployed,Secondary,OBC,Madhya Pradesh,0,0,0.23,0,9,0,0,0,0,0,0,0,0
32,Female,115015,Salaried,Graduate,General,Karnataka,0,0,0.38,1,5,0,1,1,0,0,0,0,0
42,Male,659275,Business,Graduate,General,Karnataka,0,0,0.94,0,2,0,0,0,0,0,1,0,0
53,Female,608621,Student,Primary,General,Madhya Pradesh,0,0,0.86,0,5,0,0,0,0,0,0,0,0
28,Male,769818,Farmer,Secondary,ST,Andhra Pradesh,1,0,1.02,0,3,0,0,0,0,1,0,0,0
68,Male,207171,Student,Graduate,OBC,Karnataka,0,0,0.12,0,4,0,0,0,1,0,0,0,1
32,Male,742706,Salaried,Graduate,General,Haryana,0,0,0.03,0,7,0,0,0,0,0,1,0,1
21,Female,680660,Farmer,Graduate,General,Tamil Nadu,1,0,6.51,0,2,0,0,0,0,1,0,0,0
38,Male,760841,Farmer,Primary,General,West Bengal,1,0,9.2,0,6,0,0,0,0,1,0,0,0
30,Female,997566,Farmer,Primary,OBC,Gujarat,1,0,8.2,0,1,0,0,0,0,1,0,0,0
39,Female,423522,Student,Secondary,General,West Bengal,0,0,0.57,0,3,0,0,0,0,0,0,0,0
36,Male,380639,Business,Graduate,OBC,West Bengal,0,0,0.23,0,7,0,0,0,0,0,1,0,0
51,Male,624055,Farmer,Primary,OBC,Bihar,1,0,9.25,0,5,0,1,0,0,1,0,0,0
31,Male,134332,Salaried,Illiterate,SC,Gujarat,0,0,0.08,0,8,0,0,1,0,0,0,1,0
78,Female,697567,Unemployed,Graduate,OBC,Gujarat,1,0,6.29,0,7,0,1,0,0,1,0,0,0
21,Female,855858,Farmer,Primary,OBC,Punjab,1,0,6.76,0,7,0,0,0,0,1,0,0,0
65,Male,560624,Salaried,Primary,SC,Tamil Nadu,1,0,1.9,0,1,0,0,0,0,1,1,0,0
70,Male,404344,Unemployed,Illiterate,OBC,Maharashtra,0,1,0.38,0,1,0,0,0,0,0,0,0,0
69,Female,760526,Unemployed,Primary,SC,West Bengal,1,0,3.36,0,6,0,0,0,0,1,0,0,0
63,Female,309400,Farmer,Secondary,OBC,Maharashtra,1,0,4.6,0,8,0,0,0,0,1,0,0,0
44,Female,784805,Farmer,Primary,OBC,Andhra Pradesh,1,0,6.79,1,3,0,0,0,0,1,0,0,0
46,Female,210889,Farmer,Illiterate,OBC,Rajasthan,1,0,1.92,0,8,0,1,0,0,1,1,1,0
